"week_num","Hrs_Above_80_lag","Hrs_Above_75_lag","Hrs_Below_50_lag","Hrs_Between_50_86_lag","Avg_HourlyDryBulbTemp_lag","Avg_HourlyWetBulbTemp_lag","Year","Week","Lead_week_num"
"2006-01",0,0,283,0,32.1413427561837,30.886925795053,2006,1,"2006-02"
"2006-02",0,0,161,130,43.6048109965636,41.7319587628866,2006,2,"2006-03"
"2006-03",0,0,149,37,38.6397849462366,34.2204301075269,2006,3,"2006-04"
"2006-04",0,0,249,14,34.9657794676806,32.1603053435115,2006,4,"2006-05"
"2006-05",0,0,273,56,41.5015197568389,40.1768292682927,2006,5,"2006-06"
"2006-06",0,0,216,0,27.3564814814815,23.5,2006,6,"2006-07"
"2006-07",0,0,169,28,32.7969543147208,28.6974358974359,2006,7,"2006-08"
"2006-08",0,0,204,0,27.5490196078431,23.9558823529412,2006,8,"2006-09"
"2006-09",0,0,199,0,25.894472361809,21.572864321608,2006,9,"2006-10"
"2006-10",0,0,148,38,39.8333333333333,36.0161290322581,2006,10,"2006-11"
"2006-11",0,0,164,42,39.8398058252427,35.1165048543689,2006,11,"2006-12"
"2006-12",0,0,187,9,36.6377551020408,31.7857142857143,2006,12,"2006-13"
"2006-13",0,0,105,93,44.8181818181818,38.0959595959596,2006,13,"2006-14"
"2006-14",0,0,180,50,41.6,38.2260869565217,2006,14,"2006-15"
"2006-15",0,0,96,138,49.3076923076923,44.3333333333333,2006,15,"2006-16"
"2006-16",0,0,113,76,48.984126984127,42.6243386243386,2006,16,"2006-17"
"2006-17",0,0,111,70,47.9337016574586,41.608938547486,2006,17,"2006-18"
"2006-18",4,10,123,102,52.8,48.0844444444444,2006,18,"2006-19"
"2006-19",0,0,123,195,50.9433962264151,49.1666666666667,2006,19,"2006-20"
"2006-20",0,0,14,245,56.3166023166023,53.0428015564202,2006,20,"2006-21"
"2006-21",9,23,63,193,58.6953125,54.0625,2006,21,"2006-22"
"2006-22",12,28,0,284,61.9508771929825,59.3263157894737,2006,22,"2006-23"
"2006-23",0,0,0,334,58.5119760479042,56.2492492492492,2006,23,"2006-24"
"2006-24",22,53,0,221,65.8648648648649,60.4660633484163,2006,24,"2006-25"
"2006-25",23,52,0,318,69.0869565217391,65.9968944099379,2006,25,"2006-26"
"2006-26",24,77,0,248,72.2782258064516,68.1451612903226,2006,26,"2006-27"
"2006-27",38,71,0,219,70.8461538461538,65.8371040723982,2006,27,"2006-28"
"2006-28",42,83,0,264,72.4080882352941,68.7022058823529,2006,28,"2006-29"
"2006-29",44,142,0,285,74.3993399339934,70.5412541254125,2006,29,"2006-30"
"2006-30",65,112,0,168,76.5901639344262,70.1639344262295,2006,30,"2006-31"
"2006-31",68,108,0,232,73.0415094339623,67.6969696969697,2006,31,"2006-32"
"2006-32",31,73,24,196,66.9090909090909,60.351598173516,2006,32,"2006-33"
"2006-33",30,67,16,290,66.0359477124183,62.5049180327869,2006,33,"2006-34"
"2006-34",11,22,5,270,62.5418181818182,59.2145454545455,2006,34,"2006-35"
"2006-35",0,5,4,309,62.8945686900958,60.3863636363636,2006,35,"2006-36"
"2006-36",5,22,10,284,61.1258503401361,57.9305555555556,2006,36,"2006-37"
"2006-37",3,13,70,192,57.030534351145,53.9230769230769,2006,37,"2006-38"
"2006-38",2,23,41,231,61.9080882352941,58.2222222222222,2006,38,"2006-39"
"2006-39",0,0,156,189,52.4405797101449,49.8495575221239,2006,39,"2006-40"
"2006-40",0,2,158,149,50.4527687296417,47.599348534202,2006,40,"2006-41"
"2006-41",0,3,140,140,50.3571428571429,46.9820788530466,2006,41,"2006-42"
"2006-42",0,0,118,171,50.5501730103806,47.5363321799308,2006,42,"2006-43"
"2006-43",0,0,119,98,48.5207373271889,44,2006,43,"2006-44"
"2006-44",0,0,181,77,44.1782945736434,40.8988326848249,2006,44,"2006-45"
"2006-45",0,0,78,237,51.6634920634921,49.5555555555556,2006,45,"2006-46"
"2006-46",0,0,59,241,55.9233333333333,53.5,2006,46,"2006-47"
"2006-47",0,0,246,18,41.3712121212121,38.9204545454545,2006,47,"2006-48"
"2006-48",0,0,151,115,47.9473684210526,45.777358490566,2006,48,"2006-49"
"2006-49",0,0,173,19,34.1822916666667,29.4607329842932,2006,49,"2006-50"
"2006-50",0,0,160,70,44.0347826086957,41.2838427947598,2006,50,"2006-51"
"2006-51",0,0,145,50,42.7589743589744,38.5670103092784,2006,51,"2006-52"
"2006-52",0,0,253,6,35.7799227799228,33.0466926070039,2006,52,"2007-01"
"2007-01",0,0,159,132,48.1305841924399,44.8969072164948,2007,1,"2007-02"
"2007-02",0,0,205,47,41.2142857142857,38.1071428571429,2007,2,"2007-03"
"2007-03",0,0,267,0,33.063670411985,30.4794007490637,2007,3,"2007-04"
"2007-04",0,0,203,0,23.5960591133005,20.3251231527094,2007,4,"2007-05"
"2007-05",0,0,217,0,27.7603686635945,24.2222222222222,2007,5,"2007-06"
"2007-06",0,0,168,0,20.4285714285714,15.9404761904762,2007,6,"2007-07"
"2007-07",0,0,226,0,27.4601769911504,23.25,2007,7,"2007-08"
"2007-08",0,0,213,3,31.4398148148148,27.4305555555556,2007,8,"2007-09"
"2007-09",0,0,263,27,36.5689655172414,33.7413793103448,2007,9,"2007-10"
"2007-10",0,0,167,17,27.6521739130435,23.2065217391304,2007,10,"2007-11"
"2007-11",0,0,217,44,38.7624521072797,35.3524904214559,2007,11,"2007-12"
"2007-12",0,0,190,45,39.6723404255319,35.3914893617021,2007,12,"2007-13"
"2007-13",0,0,170,53,43.7354260089686,37.2780269058296,2007,13,"2007-14"
"2007-14",0,0,240,0,38.625,35.15,2007,14,"2007-15"
"2007-15",0,0,214,19,41.480686695279,37.2403433476395,2007,15,"2007-16"
"2007-16",0,3,231,82,45.297124600639,41.0511182108626,2007,16,"2007-17"
"2007-17",2,11,135,148,51.8621908127208,47.547703180212,2007,17,"2007-18"
"2007-18",0,0,73,120,54.0103626943005,44.3471502590674,2007,18,"2007-19"
"2007-19",8,17,43,200,58.6584362139918,52.5473251028807,2007,19,"2007-20"
"2007-20",2,6,124,192,52.5696202531646,48.503164556962,2007,20,"2007-21"
"2007-21",30,42,61,155,60.8590308370044,53.1145374449339,2007,21,"2007-22"
"2007-22",24,47,14,237,65.2470588235294,59.2,2007,22,"2007-23"
"2007-23",0,11,6,292,63.741610738255,59.5637583892617,2007,23,"2007-24"
"2007-24",11,28,20,252,62.4160583941606,57.029197080292,2007,24,"2007-25"
"2007-25",16,43,5,210,67.7906976744186,60.106976744186,2007,25,"2007-26"
"2007-26",54,81,0,167,74.4598930481283,65.9197860962567,2007,26,"2007-27"
"2007-27",32,63,16,224,69.064,62.252,2007,27,"2007-28"
"2007-28",71,134,0,256,74.0559701492537,67.7761194029851,2007,28,"2007-29"
"2007-29",35,115,0,322,72.3343558282209,66.739263803681,2007,29,"2007-30"
"2007-30",67,131,0,261,74.4982206405694,68.2989323843416,2007,30,"2007-31"
"2007-31",81,121,0,233,75.9625468164794,69.0973782771536,2007,31,"2007-32"
"2007-32",44,115,0,270,70.247311827957,64.3763440860215,2007,32,"2007-33"
"2007-33",30,84,20,249,67.760147601476,62.0666666666667,2007,33,"2007-34"
"2007-34",33,68,3,276,67.01393728223,61.6748251748252,2007,34,"2007-35"
"2007-35",45,71,36,289,63.7469879518072,57.9728915662651,2007,35,"2007-36"
"2007-36",31,58,27,201,66.3276595744681,59.9404255319149,2007,36,"2007-37"
"2007-37",0,24,109,218,58.3333333333333,54.319018404908,2007,37,"2007-38"
"2007-38",13,32,166,260,55.5539906103286,51.7253521126761,2007,38,"2007-39"
"2007-39",23,59,37,186,66.5575221238938,59.858407079646,2007,39,"2007-40"
"2007-40",19,40,87,220,61.7882736156352,57.4723127035831,2007,40,"2007-41"
"2007-41",0,0,30,265,58.8949152542373,54.9593220338983,2007,41,"2007-42"
"2007-42",0,7,98,195,57.4470989761092,52.9863481228669,2007,42,"2007-43"
"2007-43",1,8,72,215,56.4146341463415,51.9335664335664,2007,43,"2007-44"
"2007-44",0,0,121,105,47.7566371681416,42.4380530973451,2007,44,"2007-45"
"2007-45",0,0,170,38,40.6826923076923,36.3125,2007,45,"2007-46"
"2007-46",0,0,176,93,44.1710037174721,40.3059701492537,2007,46,"2007-47"
"2007-47",0,0,213,45,40.0038759689922,36.8837209302326,2007,47,"2007-48"
"2007-48",0,0,139,60,41.3366834170854,37.0353535353535,2007,48,"2007-49"
"2007-49",0,0,209,0,30.4162679425837,27.4306220095694,2007,49,"2007-50"
"2007-50",0,0,286,16,33.0728476821192,30.8907284768212,2007,50,"2007-51"
"2007-51",0,0,272,17,31.9826989619377,29.8373702422145,2007,51,"2007-52"
"2007-52",0,0,201,24,38.9555555555556,35.8705357142857,2007,52,"2008-01"
"2008-01",0,0,259,0,28.9073359073359,25.4015444015444,2008,1,"2008-02"
"2008-02",0,0,152,85,45.5949367088608,42.0464135021097,2008,2,"2008-03"
"2008-03",0,0,275,0,31,28.2690909090909,2008,3,"2008-04"
"2008-04",0,0,230,0,26.9434782608696,24,2008,4,"2008-05"
"2008-05",0,0,197,11,36.5721153846154,32.6682692307692,2008,5,"2008-06"
"2008-06",0,0,347,2,36.214899713467,34.6561604584527,2008,6,"2008-07"
"2008-07",0,0,197,48,33.9551020408163,30.7102040816327,2008,7,"2008-08"
"2008-08",0,0,207,43,33.3,30.184,2008,8,"2008-09"
"2008-09",0,0,257,0,31.8054474708171,29.0038910505837,2008,9,"2008-10"
"2008-10",0,0,218,73,43.2302405498282,40.1280276816609,2008,10,"2008-11"
"2008-11",0,0,197,8,36.2878048780488,32.4048780487805,2008,11,"2008-12"
"2008-12",0,0,186,17,38.3546798029557,32.8226600985222,2008,12,"2008-13"
"2008-13",0,0,188,15,37.7241379310345,32.7881773399015,2008,13,"2008-14"
"2008-14",0,0,207,64,44.2177121771218,41.1623616236162,2008,14,"2008-15"
"2008-15",0,0,161,109,46.1444444444444,42.4259259259259,2008,15,"2008-16"
"2008-16",0,7,100,81,48.4696132596685,39.7182320441989,2008,16,"2008-17"
"2008-17",2,8,118,104,52.0990990990991,45.5765765765766,2008,17,"2008-18"
"2008-18",0,0,172,138,48.3935483870968,45.2953736654804,2008,18,"2008-19"
"2008-19",0,3,145,123,50.7611940298507,46.0085106382979,2008,19,"2008-20"
"2008-20",0,0,124,105,51.825327510917,46.1875,2008,20,"2008-21"
"2008-21",0,2,70,120,54.3842105263158,47.1631578947368,2008,21,"2008-22"
"2008-22",2,16,28,165,60.9844559585492,54.0725388601036,2008,22,"2008-23"
"2008-23",28,45,10,277,61.8361204013378,57.5685618729097,2008,23,"2008-24"
"2008-24",55,76,4,201,70.4780701754386,62.75,2008,24,"2008-25"
"2008-25",8,33,2,281,64.6042402826855,59.9010600706714,2008,25,"2008-26"
"2008-26",25,84,0,292,70.7407407407407,66.3367003367003,2008,26,"2008-27"
"2008-27",45,68,0,289,70.9100346020761,66.4290657439446,2008,27,"2008-28"
"2008-28",73,103,0,207,74.8095238095238,67.4238095238095,2008,28,"2008-29"
"2008-29",82,117,0,260,71.8518518518518,65.7609427609428,2008,29,"2008-30"
"2008-30",36,95,0,337,71.6133720930233,67.4186046511628,2008,30,"2008-31"
"2008-31",54,83,0,299,70.7161716171617,65.8184818481848,2008,31,"2008-32"
"2008-32",7,37,0,328,65.2865853658537,61.7774390243902,2008,32,"2008-33"
"2008-33",11,48,0,319,65.6739811912226,61.6551724137931,2008,33,"2008-34"
"2008-34",18,49,20,261,62.4163701067616,57.5302491103203,2008,34,"2008-35"
"2008-35",14,45,20,239,65.050193050193,59.992277992278,2008,35,"2008-36"
"2008-36",26,110,0,310,69.4083601286174,64.9549839228296,2008,36,"2008-37"
"2008-37",0,12,60,272,61.8373493975904,58.8403614457831,2008,37,"2008-38"
"2008-38",7,16,112,216,54.6737804878049,51.1310975609756,2008,38,"2008-39"
"2008-39",0,0,141,274,57.0433734939759,54.7831325301205,2008,39,"2008-40"
"2008-40",0,0,72,240,56.8301282051282,53.6762820512821,2008,40,"2008-41"
"2008-41",0,0,155,118,48.989010989011,45,2008,41,"2008-42"
"2008-42",0,0,113,137,50.8,47.3,2008,42,"2008-43"
"2008-43",0,0,141,95,47.5084745762712,43.4745762711864,2008,43,"2008-44"
"2008-44",0,0,176,75,43.2629482071713,39.2709163346614,2008,44,"2008-45"
"2008-45",0,0,88,254,52.7690058479532,50.5877192982456,2008,45,"2008-46"
"2008-46",0,0,100,150,51.82,48.3,2008,46,"2008-47"
"2008-47",0,0,167,0,30.3053892215569,24.6287425149701,2008,47,"2008-48"
"2008-48",0,0,198,40,39.2647058823529,36.9411764705882,2008,48,"2008-49"
"2008-49",0,0,188,26,38.0560747663551,34.3785046728972,2008,49,"2008-50"
"2008-50",0,0,186,60,39.5934959349593,36.9387755102041,2008,50,"2008-51"
"2008-51",0,0,323,30,31.4305949008499,29.7337110481586,2008,51,"2008-52"
"2008-52",0,0,177,52,37.8078602620087,35.3493449781659,2008,52,"2009-01"
"2009-01",0,0,104,0,22.8942307692308,19.375,2009,1,"2009-02"
"2009-02",0,0,268,0,29.2835820895522,26.396694214876,2009,2,"2009-03"
"2009-03",0,0,267,0,21.3408239700375,19.5430711610487,2009,3,"2009-04"
"2009-04",0,0,244,0,24.7745901639344,22.4467213114754,2009,4,"2009-05"
"2009-05",0,0,216,0,25.5462962962963,22.9814814814815,2009,5,"2009-06"
"2009-06",0,0,227,6,26.4034334763948,23.5321888412017,2009,6,"2009-07"
"2009-07",0,0,173,15,36.5691489361702,32.1914893617021,2009,7,"2009-08"
"2009-08",0,0,234,0,32.0555555555556,29.4102564102564,2009,8,"2009-09"
"2009-09",0,0,200,22,33.1846846846847,29.7207207207207,2009,9,"2009-10"
"2009-10",0,0,204,29,31.0944206008584,27.4291845493562,2009,10,"2009-11"
"2009-11",0,0,223,13,37.4745762711864,34.0805084745763,2009,11,"2009-12"
"2009-12",0,0,194,11,36.2585365853659,32.4536585365854,2009,12,"2009-13"
"2009-13",0,0,194,24,40.0642201834862,36.1834862385321,2009,13,"2009-14"
"2009-14",0,0,171,132,46.8052805280528,44.4950495049505,2009,14,"2009-15"
"2009-15",0,0,233,48,42.5124555160142,39.3167259786477,2009,15,"2009-16"
"2009-16",0,0,111,73,45.6521739130435,38.1358695652174,2009,16,"2009-17"
"2009-17",9,14,72,176,54.8174603174603,50.3650793650794,2009,17,"2009-18"
"2009-18",6,13,37,182,56.6255707762557,50.7625570776256,2009,18,"2009-19"
"2009-19",0,0,50,236,55.1048951048951,52.2587412587413,2009,19,"2009-20"
"2009-20",0,1,87,189,53.8188405797101,49.963768115942,2009,20,"2009-21"
"2009-21",13,23,29,170,60.572864321608,53.1708542713568,2009,21,"2009-22"
"2009-22",1,16,40,220,57.3807692307692,53.3615384615385,2009,22,"2009-23"
"2009-23",4,7,6,245,58.9681274900398,54.7290836653386,2009,23,"2009-24"
"2009-24",0,5,0,296,60.472972972973,57.7736486486486,2009,24,"2009-25"
"2009-25",0,1,60,301,59.4487534626039,57.0083102493075,2009,25,"2009-26"
"2009-26",2,17,0,389,62.9048843187661,60.8431876606684,2009,26,"2009-27"
"2009-27",1,33,0,361,65.5706371191136,62.7839335180055,2009,27,"2009-28"
"2009-28",4,25,53,298,60.7207977207977,57.4843304843305,2009,28,"2009-29"
"2009-29",23,57,4,247,68.3531746031746,62.9523809523809,2009,29,"2009-30"
"2009-30",16,49,0,328,67.6920731707317,65.0884146341463,2009,30,"2009-31"
"2009-31",36,118,0,314,72.447619047619,69.2698412698413,2009,31,"2009-32"
"2009-32",28,62,4,261,67.988679245283,63.5849056603774,2009,32,"2009-33"
"2009-33",43,60,0,257,70.0698529411765,66.6727941176471,2009,33,"2009-34"
"2009-34",80,153,0,247,76.0902255639098,71.8308270676692,2009,34,"2009-35"
"2009-35",20,48,0,280,67.6227758007118,63.9893238434164,2009,35,"2009-36"
"2009-36",5,20,157,194,54.7321937321937,51.7521367521367,2009,36,"2009-37"
"2009-37",0,7,80,284,58.8379120879121,56.706043956044,2009,37,"2009-38"
"2009-38",0,10,88,199,53.6411149825784,50.1010452961672,2009,38,"2009-39"
"2009-39",2,17,105,198,55.9306930693069,53.3046357615894,2009,39,"2009-40"
"2009-40",0,0,31,208,58.4560669456067,55.3221757322176,2009,40,"2009-41"
"2009-41",0,0,50,182,55.3620689655172,51.4094827586207,2009,41,"2009-42"
"2009-42",0,0,226,30,42.29296875,39.7890625,2009,42,"2009-43"
"2009-43",0,0,144,128,49.1727941176471,45.9595588235294,2009,43,"2009-44"
"2009-44",0,0,137,126,46.5893536121673,44.5572519083969,2009,44,"2009-45"
"2009-45",0,0,170,33,41.6699507389163,38.0693069306931,2009,45,"2009-46"
"2009-46",0,0,47,188,53.7659574468085,50.6042553191489,2009,46,"2009-47"
"2009-47",0,0,254,77,41.4078549848943,39.1570996978852,2009,47,"2009-48"
"2009-48",0,0,253,33,46.527972027972,44.6118881118881,2009,48,"2009-49"
"2009-49",0,0,149,72,43.1447963800905,40.1221719457014,2009,49,"2009-50"
"2009-50",0,0,229,6,34.9191489361702,32.2765957446809,2009,50,"2009-51"
"2009-51",0,0,228,0,29.0789473684211,25.9254385964912,2009,51,"2009-52"
"2009-52",0,0,215,29,32.3032786885246,29.7901234567901,2009,52,"2009-53"
"2009-53",0,0,124,0,26.6693548387097,23.9274193548387,2009,53,"2010-01"
"2010-01",0,0,186,0,24.241935483871,20.9516129032258,2010,1,"2010-02"
"2010-02",0,0,176,0,28.25,25.0909090909091,2010,2,"2010-03"
"2010-03",0,0,233,0,32.6137339055794,30.4334763948498,2010,3,"2010-04"
"2010-04",0,0,179,48,33.6079295154185,30.4273127753304,2010,4,"2010-05"
"2010-05",0,0,204,0,25.8627450980392,21.9264705882353,2010,5,"2010-06"
"2010-06",0,0,205,0,29.9512195121951,26.0048780487805,2010,6,"2010-07"
"2010-07",0,0,216,1,33.8986175115207,30.2073732718894,2010,7,"2010-08"
"2010-08",0,0,309,0,37.4077669902913,35.5179153094463,2010,8,"2010-09"
"2010-09",0,0,312,15,35.5504587155963,32.3669724770642,2010,9,"2010-10"
"2010-10",0,0,195,25,42.6045454545455,38.65,2010,10,"2010-11"
"2010-11",0,0,149,63,45.9716981132075,40.2594339622642,2010,11,"2010-12"
"2010-12",0,0,255,32,42.5052264808362,39.780487804878,2010,12,"2010-13"
"2010-13",0,4,184,166,48.5057142857143,46.0857142857143,2010,13,"2010-14"
"2010-14",7,9,76,147,54.3660714285714,48.4151785714286,2010,14,"2010-15"
"2010-15",0,0,215,48,42.8060836501901,38.8136882129278,2010,15,"2010-16"
"2010-16",0,0,139,121,48.2269230769231,43.4230769230769,2010,16,"2010-17"
"2010-17",4,16,111,101,52.6037735849057,46.311320754717,2010,17,"2010-18"
"2010-18",1,16,18,206,60.2008928571429,53.4553571428571,2010,18,"2010-19"
"2010-19",0,0,97,124,49.3393665158371,43.5294117647059,2010,19,"2010-20"
"2010-20",0,8,49,215,56.3522727272727,51.8755364806867,2010,20,"2010-21"
"2010-21",22,46,3,202,66.6064814814815,61.1990049751244,2010,21,"2010-22"
"2010-22",8,47,0,320,66.753125,64.0375,2010,22,"2010-23"
"2010-23",0,1,26,221,58.9797570850202,55.9554655870445,2010,23,"2010-24"
"2010-24",14,39,1,265,65.1348314606742,61.5131086142322,2010,24,"2010-25"
"2010-25",53,87,0,241,70.6088709677419,66.1088709677419,2010,25,"2010-26"
"2010-26",39,70,4,165,70.6576086956522,62.5054347826087,2010,26,"2010-27"
"2010-27",80,130,0,290,74.290625,70.271875,2010,27,"2010-28"
"2010-28",59,149,0,277,74.3076923076923,71.1471571906355,2010,28,"2010-29"
"2010-29",46,92,0,253,73.1544401544402,69.988416988417,2010,29,"2010-30"
"2010-30",37,82,1,202,68.0676328502416,61.7777777777778,2010,30,"2010-31"
"2010-31",46,111,0,219,73.2328767123288,68.2831050228311,2010,31,"2010-32"
"2010-32",30,70,36,224,65.2121212121212,61.2395437262357,2010,32,"2010-33"
"2010-33",36,78,14,238,67.87109375,64.07421875,2010,33,"2010-34"
"2010-34",18,32,18,276,63.95,61.4066666666667,2010,34,"2010-35"
"2010-35",49,89,0,231,71.3590733590734,66.7528957528958,2010,35,"2010-36"
"2010-36",8,23,65,157,60.5585585585586,56.2432432432432,2010,36,"2010-37"
"2010-37",0,6,92,190,56.4397163120567,53.8368794326241,2010,37,"2010-38"
"2010-38",8,21,8,221,64.1528384279476,60.2489082969432,2010,38,"2010-39"
"2010-39",8,65,13,263,65.9528985507246,63.7065217391304,2010,39,"2010-40"
"2010-40",0,0,36,184,54.8909090909091,51.8545454545455,2010,40,"2010-41"
"2010-41",0,0,141,133,47.7992700729927,44.9963503649635,2010,41,"2010-42"
"2010-42",0,0,165,68,44.0643776824034,41.0603448275862,2010,42,"2010-43"
"2010-43",0,0,33,203,58.7330508474576,55.5805084745763,2010,43,"2010-44"
"2010-44",0,0,138,96,45.7008547008547,43.2478632478633,2010,44,"2010-45"
"2010-45",0,0,216,42,41.9767441860465,39.6770428015564,2010,45,"2010-46"
"2010-46",0,0,106,108,46.696261682243,43.303738317757,2010,46,"2010-47"
"2010-47",0,0,139,49,41.4308510638298,36.8191489361702,2010,47,"2010-48"
"2010-48",0,0,173,31,38.4950980392157,35.3676470588235,2010,48,"2010-49"
"2010-49",0,0,166,26,31.5052083333333,28.2395833333333,2010,49,"2010-50"
"2010-50",0,0,178,17,29.3692307692308,26.7230769230769,2010,50,"2010-51"
"2010-51",0,0,301,0,30.2956810631229,28.2491694352159,2010,51,"2010-52"
"2010-52",0,0,150,0,28.38,26.0133333333333,2010,52,"2011-01"
"2010-53",0,0,198,0,25.520202020202,24.0808080808081,2010,53,"2010-54"
"2011-01",0,0,221,0,28.0588235294118,25.4027149321267,2011,1,"2011-02"
"2011-02",0,0,249,0,26.3855421686747,24.2730923694779,2011,2,"2011-03"
"2011-03",0,0,252,0,26.3134920634921,24.6706349206349,2011,3,"2011-04"
"2011-04",0,0,316,0,20.8670886075949,19.6582278481013,2011,4,"2011-05"
"2011-05",0,0,283,3,26.4475524475524,24.6560283687943,2011,5,"2011-06"
"2011-06",0,0,207,0,27.1884057971014,24.2463768115942,2011,6,"2011-07"
"2011-07",0,0,152,16,35.1309523809524,29.8869047619048,2011,7,"2011-08"
"2011-08",0,0,264,8,30.6875,27.8609022556391,2011,8,"2011-09"
"2011-09",0,0,154,40,36.7886597938144,33.2268041237113,2011,9,"2011-10"
"2011-10",0,0,206,53,41.7220077220077,39.3552123552124,2011,10,"2011-11"
"2011-11",0,0,209,28,40,36.4894514767932,2011,11,"2011-12"
"2011-12",0,0,240,0,34.0666666666667,30.4,2011,12,"2011-13"
"2011-13",0,0,187,21,38.4134615384615,33.4326923076923,2011,13,"2011-14"
"2011-14",0,0,180,78,40.8992248062016,37.3294573643411,2011,14,"2011-15"
"2011-15",0,0,126,110,48.9364406779661,45.7754237288136,2011,15,"2011-16"
"2011-16",0,3,121,99,48.7681818181818,45.1272727272727,2011,16,"2011-17"
"2011-17",0,2,54,221,56.4763636363636,53.6181818181818,2011,17,"2011-18"
"2011-18",0,0,86,168,53.0787401574803,49.2322834645669,2011,18,"2011-19"
"2011-19",0,0,101,169,51.6555555555556,48.8185185185185,2011,19,"2011-20"
"2011-20",0,0,83,243,55.1748466257669,54.0858895705521,2011,20,"2011-21"
"2011-21",6,34,8,268,64.5935251798561,62.1258992805755,2011,21,"2011-22"
"2011-22",13,29,37,191,61.8070175438597,56.6008771929825,2011,22,"2011-23"
"2011-23",27,51,15,243,63.3584905660377,59.7320754716981,2011,23,"2011-24"
"2011-24",10,25,6,255,61.8390804597701,58.1532567049808,2011,24,"2011-25"
"2011-25",5,27,14,291,63.8688524590164,61.5803278688525,2011,25,"2011-26"
"2011-26",22,70,0,246,68.1463414634146,64.1788617886179,2011,26,"2011-27"
"2011-27",49,79,0,265,71.1768953068592,66.9675090252708,2011,27,"2011-28"
"2011-28",52,79,0,212,70.283185840708,64.7920353982301,2011,28,"2011-29"
"2011-29",64,113,0,211,74.7161572052402,69.9956331877729,2011,29,"2011-30"
"2011-30",30,81,0,255,68.9351145038168,65.030534351145,2011,30,"2011-31"
"2011-31",25,62,0,235,71.25,67.3237704918033,2011,31,"2011-32"
"2011-32",32,64,0,296,68.4256756756757,65.5439189189189,2011,32,"2011-33"
"2011-33",34,62,0,292,68.3458904109589,65.7123287671233,2011,33,"2011-34"
"2011-34",15,102,0,262,71.2,67.7018867924528,2011,34,"2011-35"
"2011-35",18,47,0,273,62.3040293040293,58.5257352941176,2011,35,"2011-36"
"2011-36",4,23,55,318,59.7560321715818,58.2332439678284,2011,36,"2011-37"
"2011-37",15,31,65,210,59.6690909090909,56.7163636363636,2011,37,"2011-38"
"2011-38",5,28,45,317,64.5220994475138,63.1077348066298,2011,38,"2011-39"
"2011-39",5,25,0,318,65.685534591195,63.7610062893082,2011,39,"2011-40"
"2011-40",6,12,60,194,54.4409448818898,51.1062992125984,2011,40,"2011-41"
"2011-41",6,7,54,269,58.9628482972136,56.3095975232198,2011,41,"2011-42"
"2011-42",0,0,104,160,50.7007575757576,47.5416666666667,2011,42,"2011-43"
"2011-43",0,0,222,37,41.2548262548263,39.027027027027,2011,43,"2011-44"
"2011-44",0,0,206,40,37.5487804878049,34.5541125541126,2011,44,"2011-45"
